Sale_ID,Date,Event_Type,Event_Name,Promotional_Type,Promotional_Budget,Sales_Revenue,ROI,City
SALE_04317,1/5/2024,Islamic Event,Independence Day,Discount offers,650928,2323904.74,2.57,Nawabshah
SALE_04318,1/12/2024,Islamic Event,Independence Day,TV and Radio Campaigns,750062,1553275.65,1.07,Bahawalpur
SALE_04319,1/19/2024,Islamic Event,Independence Day,Retail Partnerships,470251,898325.76,0.91,Rahim Yar Khan
SALE_04320,1/26/2024,Islamic Event,Eid Ul Adha,Discount offers,850228,3062481.96,2.60,Karachi
SALE_04321,2/2/2024,Islamic Event,Eid Ul Adha,Social Media Campaigns,500725,1955668.11,2.91,Lahore
SALE_04322,2/9/2024,Islamic Event,Eid Ul Adha,Charity Promotions,920449,2501403.98,1.72,Islamabad
SALE_04323,2/16/2024,Islamic Event,Eid Ul Adha,Celebrity Endorsements,342196,1046136.89,2.06,Faisalabad
SALE_04324,2/23/2024,Islamic Event,Kashmir Day,Discount offers,167193,630544.77,2.77,Peshawar
SALE_04325,3/1/2024,Islamic Event,Kashmir Day,TV and Radio Campaigns,120722,221698.25,0.84,Sukkur
SALE_04326,3/8/2024,Islamic Event,Kashmir Day,Retail Partnerships,659586,2143601.17,2.25,Multan
SALE_04327,3/15/2024,National Event,Ramadan,Advertisements,652784,2486420.76,2.81,Hyderabad
SALE_04328,3/22/2024,National Event,Ramadan,Discount offers,422550,1268863.56,2.00,Larkana
SALE_04329,3/29/2024,National Event,Ramadan,Charity Promotions,465024,1749855.24,2.76,Nawabshah
SALE_04330,4/5/2024,National Event,Ramadan,Collaborations with National Events,867664,2543089.51,1.93,Bahawalpur
SALE_04331,4/12/2024,National Event,Ramadan,Social Media Campaigns,298041,798562.30,1.68,Rahim Yar Khan
SALE_04332,4/19/2024,Islamic Event,Muharram,Charity Promotions,640459,2307326.08,2.60,Karachi
SALE_04333,4/26/2024,Islamic Event,Muharram,Social Media Campaigns,834220,1333730.00,0.60,Lahore
SALE_04334,5/3/2024,Islamic Event,Muharram,Branding with Religious themes,950244,2418316.14,1.54,Islamabad
SALE_04335,5/10/2024,National Event,Eid Ul Fitr,Social Media Campaigns,262007,520621.18,0.99,Faisalabad
SALE_04336,5/17/2024,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,673241,1161715.47,0.73,Peshawar
SALE_04337,5/24/2024,National Event,Eid Ul Fitr,Special Packaging,802644,2426997.92,2.02,Sukkur
SALE_04338,5/31/2024,National Event,Eid Ul Fitr,Collaborations with NGOs,979231,2587626.30,1.64,Multan
SALE_04339,6/7/2024,International Event,Labour Day,Discount offers,702333,1127108.12,0.60,Hyderabad
SALE_04340,6/14/2024,International Event,Labour Day,Social Media Campaigns,814502,2800034.34,2.44,Larkana
SALE_04341,6/21/2024,International Event,Labour Day,Sponsorship of Local Events,635905,1286055.52,1.02,Nawabshah
SALE_04342,6/28/2024,National Event,National Food Day,Recipe Contests,101053,333121.44,2.30,Bahawalpur
SALE_04343,7/5/2024,National Event,National Food Day,Discount offers,975893,2398446.51,1.46,Rahim Yar Khan
SALE_04344,7/12/2024,National Event,National Food Day,Celebrity Endorsements,656649,2259878.68,2.44,Karachi
SALE_04345,7/19/2024,Cultural Event,Wedding Season,Wedding Packages,990734,3006215.82,2.03,Lahore
SALE_04346,7/26/2024,Cultural Event,Wedding Season,In-Store Displays,700214,1214119.18,0.73,Islamabad
SALE_04347,8/2/2024,Cultural Event,Wedding Season,Celebrity Endorsements,269133,1068475.18,2.97,Faisalabad
SALE_04348,8/9/2024,Cultural Event,Wedding Season,Social Media Campaigns,991834,1955267.19,0.97,Peshawar
SALE_04349,8/16/2024,International Event,National Health Day,Educational Campaigns,645840,1736849.43,1.69,Sukkur
SALE_04350,8/23/2024,International Event,National Health Day,Social Media Campaigns,312978,706505.60,1.26,Multan
SALE_04351,8/30/2024,International Event,National Health Day,Discount offers,425667,1403945.05,2.30,Hyderabad
SALE_04352,9/6/2024,International Event,National Health Day,Partnership with Nutritionists,336692,871913.94,1.59,Larkana
SALE_04353,9/13/2024,Islamic Event,Independence Day,Discount offers,771113,2517498.34,2.26,Nawabshah
SALE_04354,9/20/2024,Islamic Event,Independence Day,TV and Radio Campaigns,146214,391967.33,1.68,Bahawalpur
SALE_04355,9/27/2024,Islamic Event,Independence Day,Retail Partnerships,833541,2316589.98,1.78,Rahim Yar Khan
SALE_04356,10/4/2024,Islamic Event,Eid Ul Adha,Discount offers,529980,1009614.41,0.91,Karachi
SALE_04357,10/11/2024,Islamic Event,Eid Ul Adha,Social Media Campaigns,520440,1275807.49,1.45,Lahore
SALE_04358,10/18/2024,Islamic Event,Eid Ul Adha,Charity Promotions,459873,1445543.63,2.14,Islamabad
SALE_04359,10/25/2024,Islamic Event,Eid Ul Adha,Celebrity Endorsements,610172,1332803.37,1.18,Faisalabad
SALE_04360,11/1/2024,Islamic Event,Kashmir Day,Discount offers,139061,507426.80,2.65,Peshawar
SALE_04361,11/8/2024,Islamic Event,Kashmir Day,TV and Radio Campaigns,942393,3498192.05,2.71,Sukkur
SALE_04362,11/15/2024,Islamic Event,Kashmir Day,Retail Partnerships,788837,1994914.67,1.53,Multan
SALE_04363,11/22/2024,National Event,Ramadan,Advertisements,361032,1234973.96,2.42,Hyderabad
SALE_04364,11/29/2024,National Event,Ramadan,Discount offers,896940,2476450.71,1.76,Larkana
SALE_04365,12/6/2024,National Event,Ramadan,Charity Promotions,731796,1680368.30,1.30,Nawabshah
SALE_04366,12/13/2024,National Event,Ramadan,Collaborations with National Events,958606,2307021.46,1.41,Bahawalpur
SALE_04367,12/20/2024,National Event,Ramadan,Social Media Campaigns,839857,1535992.21,0.83,Rahim Yar Khan
SALE_04368,1/1/2021,Islamic Event,Muharram,Charity Promotions,270629,419595.15,0.55,Karachi
SALE_04369,1/8/2021,Islamic Event,Muharram,Social Media Campaigns,894713,1387941.43,0.55,Lahore
SALE_04370,1/15/2021,Islamic Event,Muharram,Branding with Religious themes,693502,2149115.77,2.10,Islamabad
SALE_04371,1/22/2021,National Event,Eid Ul Fitr,Social Media Campaigns,204503,653330.65,2.19,Faisalabad
SALE_04372,1/29/2021,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,761464,1896004.19,1.49,Peshawar
SALE_04373,2/5/2021,National Event,Eid Ul Fitr,Special Packaging,250889,683871.64,1.73,Sukkur
SALE_04374,2/12/2021,National Event,Eid Ul Fitr,Collaborations with NGOs,671262,2073867.53,2.09,Multan
SALE_04375,2/19/2021,International Event,Labour Day,Discount offers,862145,1300401.18,0.51,Hyderabad
SALE_04376,2/26/2021,International Event,Labour Day,Social Media Campaigns,412739,1270650.90,2.08,Larkana
SALE_04377,3/5/2021,International Event,Labour Day,Sponsorship of Local Events,579650,960496.86,0.66,Nawabshah
SALE_04378,3/12/2021,National Event,National Food Day,Recipe Contests,903748,1774906.68,0.96,Bahawalpur
SALE_04379,3/19/2021,National Event,National Food Day,Discount offers,218357,852887.81,2.91,Rahim Yar Khan
SALE_04380,3/26/2021,National Event,National Food Day,Celebrity Endorsements,928970,2412739.98,1.60,Karachi
SALE_04381,4/2/2021,Cultural Event,Wedding Season,Wedding Packages,526774,1959065.74,2.72,Lahore
SALE_04382,4/9/2021,Cultural Event,Wedding Season,In-Store Displays,611378,2149068.41,2.52,Islamabad
SALE_04383,4/16/2021,Cultural Event,Wedding Season,Celebrity Endorsements,374566,975701.00,1.60,Faisalabad
SALE_04384,4/23/2021,Cultural Event,Wedding Season,Social Media Campaigns,288431,824360.50,1.86,Peshawar
SALE_04385,4/30/2021,International Event,National Health Day,Educational Campaigns,335241,1225131.77,2.65,Sukkur
SALE_04386,5/7/2021,International Event,National Health Day,Social Media Campaigns,384237,906023.06,1.36,Multan
SALE_04387,5/14/2021,International Event,National Health Day,Discount offers,219216,487185.37,1.22,Hyderabad
SALE_04388,5/21/2021,International Event,National Health Day,Partnership with Nutritionists,935749,1644519.14,0.76,Larkana
SALE_04389,5/28/2021,Islamic Event,Independence Day,Discount offers,942491,1855186.09,0.97,Nawabshah
SALE_04390,6/4/2021,Islamic Event,Independence Day,TV and Radio Campaigns,753222,2906126.90,2.86,Bahawalpur
SALE_04391,6/11/2021,Islamic Event,Independence Day,Retail Partnerships,757305,2470765.13,2.26,Rahim Yar Khan
SALE_04392,6/18/2021,Islamic Event,Eid Ul Adha,Discount offers,914821,1592685.28,0.74,Karachi
SALE_04393,6/25/2021,Islamic Event,Eid Ul Adha,Social Media Campaigns,899044,2290389.38,1.55,Lahore
SALE_04394,7/2/2021,Islamic Event,Eid Ul Adha,Charity Promotions,602646,1500208.64,1.49,Islamabad
SALE_04395,7/9/2021,Islamic Event,Eid Ul Adha,Celebrity Endorsements,689606,2717987.39,2.94,Faisalabad
SALE_04396,7/16/2021,Islamic Event,Kashmir Day,Discount offers,151694,557408.04,2.67,Peshawar
SALE_04397,7/23/2021,Islamic Event,Kashmir Day,TV and Radio Campaigns,531228,1885789.59,2.55,Sukkur
SALE_04398,7/30/2021,Islamic Event,Kashmir Day,Retail Partnerships,836356,3047750.76,2.64,Multan
SALE_04399,8/6/2021,National Event,Ramadan,Advertisements,649944,2027955.86,2.12,Hyderabad
SALE_04400,8/13/2021,National Event,Ramadan,Discount offers,760679,2531413.75,2.33,Larkana
SALE_04401,8/20/2021,National Event,Ramadan,Charity Promotions,291901,774415.20,1.65,Nawabshah
SALE_04402,8/27/2021,National Event,Ramadan,Collaborations with National Events,537662,1288213.45,1.40,Bahawalpur
SALE_04403,9/3/2021,National Event,Ramadan,Social Media Campaigns,248318,625146.49,1.52,Rahim Yar Khan
SALE_04404,9/10/2021,Islamic Event,Muharram,Charity Promotions,909657,3352809.20,2.69,Karachi
SALE_04405,9/17/2021,Islamic Event,Muharram,Social Media Campaigns,823805,1806768.63,1.19,Lahore
SALE_04406,9/24/2021,Islamic Event,Muharram,Branding with Religious themes,672607,2132739.22,2.17,Islamabad
SALE_04407,10/1/2021,National Event,Eid Ul Fitr,Social Media Campaigns,807369,2446121.64,2.03,Faisalabad
SALE_04408,10/8/2021,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,818079,1756219.64,1.15,Peshawar
SALE_04409,10/15/2021,National Event,Eid Ul Fitr,Special Packaging,810145,2547062.26,2.14,Sukkur
SALE_04410,10/22/2021,National Event,Eid Ul Fitr,Collaborations with NGOs,717092,2529800.72,2.53,Multan
SALE_04411,10/29/2021,International Event,Labour Day,Discount offers,142071,363213.58,1.56,Hyderabad
SALE_04412,11/5/2021,International Event,Labour Day,Social Media Campaigns,321544,596987.27,0.86,Larkana
SALE_04413,11/12/2021,International Event,Labour Day,Sponsorship of Local Events,180810,674936.55,2.73,Nawabshah
SALE_04414,11/19/2021,National Event,National Food Day,Recipe Contests,641390,2068963.80,2.23,Bahawalpur
SALE_04415,11/26/2021,National Event,National Food Day,Discount offers,133281,437452.98,2.28,Rahim Yar Khan
SALE_04416,12/3/2021,National Event,National Food Day,Celebrity Endorsements,423887,1271158.07,2.00,Karachi
SALE_04417,12/10/2021,Cultural Event,Wedding Season,Wedding Packages,699270,2646821.94,2.79,Lahore
SALE_04418,12/17/2021,Cultural Event,Wedding Season,In-Store Displays,773835,1526529.71,0.97,Islamabad
SALE_04419,12/24/2021,Cultural Event,Wedding Season,Celebrity Endorsements,265636,518991.20,0.95,Faisalabad
SALE_04420,12/31/2021,Cultural Event,Wedding Season,Social Media Campaigns,193835,503382.58,1.60,Peshawar
SALE_04421,1/7/2022,International Event,National Health Day,Educational Campaigns,486518,1394458.08,1.87,Sukkur
SALE_04422,1/14/2022,International Event,National Health Day,Social Media Campaigns,583532,1039666.03,0.78,Multan
SALE_04423,1/21/2022,International Event,National Health Day,Discount offers,640003,2154253.73,2.37,Hyderabad
SALE_04424,1/28/2022,International Event,National Health Day,Partnership with Nutritionists,590314,1860664.78,2.15,Larkana
SALE_04425,2/4/2022,Islamic Event,Independence Day,Discount offers,746671,1432804.32,0.92,Nawabshah
SALE_04426,2/11/2022,Islamic Event,Independence Day,TV and Radio Campaigns,416012,696852.07,0.68,Bahawalpur
SALE_04427,2/18/2022,Islamic Event,Independence Day,Retail Partnerships,362909,1242654.83,2.42,Rahim Yar Khan
SALE_04428,2/25/2022,Islamic Event,Eid Ul Adha,Discount offers,833120,2735079.26,2.28,Karachi
SALE_04429,3/4/2022,Islamic Event,Eid Ul Adha,Social Media Campaigns,630442,1251071.09,0.98,Lahore
SALE_04430,3/11/2022,Islamic Event,Eid Ul Adha,Charity Promotions,958489,1781929.78,0.86,Islamabad
SALE_04431,3/18/2022,Islamic Event,Eid Ul Adha,Celebrity Endorsements,114062,395174.07,2.46,Faisalabad
SALE_04432,3/25/2022,Islamic Event,Kashmir Day,Discount offers,285635,730396.68,1.56,Peshawar
SALE_04433,4/1/2022,Islamic Event,Kashmir Day,TV and Radio Campaigns,205108,413140.22,1.01,Sukkur
SALE_04434,4/8/2022,Islamic Event,Kashmir Day,Retail Partnerships,265127,829996.67,2.13,Multan
SALE_04435,4/15/2022,National Event,Ramadan,Advertisements,952307,3360398.07,2.53,Hyderabad
SALE_04436,4/22/2022,National Event,Ramadan,Discount offers,532312,1383850.06,1.60,Larkana
SALE_04437,4/29/2022,National Event,Ramadan,Charity Promotions,594194,1214321.06,1.04,Nawabshah
SALE_04438,5/6/2022,National Event,Ramadan,Collaborations with National Events,639375,2019472.02,2.16,Bahawalpur
SALE_04439,5/13/2022,National Event,Ramadan,Social Media Campaigns,514582,1264110.56,1.46,Rahim Yar Khan
SALE_04440,5/20/2022,Islamic Event,Muharram,Charity Promotions,822782,2906808.39,2.53,Karachi
SALE_04441,5/27/2022,Islamic Event,Muharram,Social Media Campaigns,167784,612177.77,2.65,Lahore
SALE_04442,6/3/2022,Islamic Event,Muharram,Branding with Religious themes,745344,2295984.87,2.08,Islamabad
SALE_04443,6/10/2022,National Event,Eid Ul Fitr,Social Media Campaigns,611771,2108586.96,2.45,Faisalabad
SALE_04444,6/17/2022,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,644882,1719668.85,1.67,Peshawar
SALE_04445,6/24/2022,National Event,Eid Ul Fitr,Special Packaging,463404,1221413.98,1.64,Sukkur
SALE_04446,7/1/2022,National Event,Eid Ul Fitr,Collaborations with NGOs,739104,2804032.71,2.79,Multan
SALE_04447,7/8/2022,International Event,Labour Day,Discount offers,926271,3396257.33,2.67,Hyderabad
SALE_04448,7/15/2022,International Event,Labour Day,Social Media Campaigns,867545,1952399.95,1.25,Larkana
SALE_04449,7/22/2022,International Event,Labour Day,Sponsorship of Local Events,233608,845806.42,2.62,Nawabshah
SALE_04450,7/29/2022,National Event,National Food Day,Recipe Contests,918047,1688392.03,0.84,Bahawalpur
SALE_04451,8/5/2022,National Event,National Food Day,Discount offers,681548,2492994.76,2.66,Rahim Yar Khan
SALE_04452,8/12/2022,National Event,National Food Day,Celebrity Endorsements,705943,2694059.08,2.82,Karachi
SALE_04453,8/19/2022,Cultural Event,Wedding Season,Wedding Packages,658178,2313102.78,2.51,Lahore
SALE_04454,8/26/2022,Cultural Event,Wedding Season,In-Store Displays,786779,2891647.02,2.68,Islamabad
SALE_04455,9/2/2022,Cultural Event,Wedding Season,Celebrity Endorsements,254626,746324.16,1.93,Faisalabad
SALE_04456,9/9/2022,Cultural Event,Wedding Season,Social Media Campaigns,841101,2250510.89,1.68,Peshawar
SALE_04457,9/16/2022,International Event,National Health Day,Educational Campaigns,806947,2599961.74,2.22,Sukkur
SALE_04458,9/23/2022,International Event,National Health Day,Social Media Campaigns,532004,1147074.13,1.16,Multan
SALE_04459,9/30/2022,International Event,National Health Day,Discount offers,275521,757376.19,1.75,Hyderabad
SALE_04460,10/7/2022,International Event,National Health Day,Partnership with Nutritionists,110028,169171.72,0.54,Larkana
SALE_04461,10/14/2022,Islamic Event,Independence Day,Discount offers,728616,2144676.53,1.94,Nawabshah
SALE_04462,10/21/2022,Islamic Event,Independence Day,TV and Radio Campaigns,879925,2643380.44,2.00,Bahawalpur
SALE_04463,10/28/2022,Islamic Event,Independence Day,Retail Partnerships,151293,571815.87,2.78,Rahim Yar Khan
SALE_04464,11/4/2022,Islamic Event,Eid Ul Adha,Discount offers,220661,636732.89,1.89,Karachi
SALE_04465,11/11/2022,Islamic Event,Eid Ul Adha,Social Media Campaigns,849396,1694018.62,0.99,Lahore
SALE_04466,11/18/2022,Islamic Event,Eid Ul Adha,Charity Promotions,136536,250782.78,0.84,Islamabad
SALE_04467,11/25/2022,Islamic Event,Eid Ul Adha,Celebrity Endorsements,974019,2814546.05,1.89,Faisalabad
SALE_04468,12/2/2022,Islamic Event,Kashmir Day,Discount offers,823164,1641610.64,0.99,Peshawar
SALE_04469,12/9/2022,Islamic Event,Kashmir Day,TV and Radio Campaigns,428306,1641512.18,2.83,Sukkur
SALE_04470,12/16/2022,Islamic Event,Kashmir Day,Retail Partnerships,552711,2070346.60,2.75,Multan
SALE_04471,12/23/2022,National Event,Ramadan,Advertisements,661924,2544199.94,2.84,Hyderabad
SALE_04472,12/30/2022,National Event,Ramadan,Discount offers,840091,2302392.68,1.74,Larkana
SALE_04473,1/6/2023,National Event,Ramadan,Charity Promotions,627596,1037437.84,0.65,Nawabshah
SALE_04474,1/13/2023,National Event,Ramadan,Collaborations with National Events,856304,1540067.30,0.80,Bahawalpur
SALE_04475,1/20/2023,National Event,Ramadan,Social Media Campaigns,946939,2140668.57,1.26,Rahim Yar Khan
SALE_04476,1/27/2023,Islamic Event,Muharram,Charity Promotions,510226,1620189.19,2.18,Karachi
SALE_04477,2/3/2023,Islamic Event,Muharram,Social Media Campaigns,252954,762560.98,2.01,Lahore
SALE_04478,2/10/2023,Islamic Event,Muharram,Branding with Religious themes,486352,956030.11,0.97,Islamabad
SALE_04479,2/17/2023,National Event,Eid Ul Fitr,Social Media Campaigns,534262,886094.08,0.66,Faisalabad
SALE_04480,2/24/2023,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,136482,376492.47,1.76,Peshawar
SALE_04481,3/3/2023,National Event,Eid Ul Fitr,Special Packaging,741553,2457802.40,2.31,Sukkur
SALE_04482,3/10/2023,National Event,Eid Ul Fitr,Collaborations with NGOs,286183,712984.56,1.49,Multan
SALE_04483,3/17/2023,International Event,Labour Day,Discount offers,136563,336694.32,1.47,Hyderabad
SALE_04484,3/24/2023,International Event,Labour Day,Social Media Campaigns,858316,1364008.78,0.59,Larkana
SALE_04485,3/31/2023,International Event,Labour Day,Sponsorship of Local Events,149024,554768.17,2.72,Nawabshah
SALE_04486,4/7/2023,National Event,National Food Day,Recipe Contests,548617,1509983.64,1.75,Bahawalpur
SALE_04487,4/14/2023,National Event,National Food Day,Discount offers,324510,751749.11,1.32,Rahim Yar Khan
SALE_04488,4/21/2023,National Event,National Food Day,Celebrity Endorsements,504060,1116770.28,1.22,Karachi
SALE_04489,4/28/2023,Cultural Event,Wedding Season,Wedding Packages,833310,1303559.99,0.56,Lahore
SALE_04490,5/5/2023,Cultural Event,Wedding Season,In-Store Displays,515075,2014389.23,2.91,Islamabad
SALE_04491,5/12/2023,Cultural Event,Wedding Season,Celebrity Endorsements,134385,308753.89,1.30,Faisalabad
SALE_04492,5/19/2023,Cultural Event,Wedding Season,Social Media Campaigns,223643,362519.27,0.62,Peshawar
SALE_04493,5/26/2023,International Event,National Health Day,Educational Campaigns,998062,2515868.77,1.52,Sukkur
SALE_04494,6/2/2023,International Event,National Health Day,Social Media Campaigns,720682,2328442.43,2.23,Multan
SALE_04495,6/9/2023,International Event,National Health Day,Discount offers,201206,383337.49,0.91,Hyderabad
SALE_04496,6/16/2023,International Event,National Health Day,Partnership with Nutritionists,597319,1956201.31,2.27,Larkana
SALE_04497,6/23/2023,Islamic Event,Independence Day,Discount offers,148819,510862.70,2.43,Nawabshah
SALE_04498,6/30/2023,Islamic Event,Independence Day,TV and Radio Campaigns,327957,1025293.57,2.13,Bahawalpur
SALE_04499,7/7/2023,Islamic Event,Independence Day,Retail Partnerships,928427,2703805.02,1.91,Rahim Yar Khan
SALE_04500,7/14/2023,Islamic Event,Eid Ul Adha,Discount offers,539393,1886583.55,2.50,Karachi
SALE_04501,7/21/2023,Islamic Event,Eid Ul Adha,Social Media Campaigns,673536,1054532.97,0.57,Lahore
SALE_04502,7/28/2023,Islamic Event,Eid Ul Adha,Charity Promotions,572921,1818865.70,2.17,Islamabad
SALE_04503,8/4/2023,Islamic Event,Eid Ul Adha,Celebrity Endorsements,400550,1233808.24,2.08,Faisalabad
SALE_04504,8/11/2023,Islamic Event,Kashmir Day,Discount offers,623255,1594038.95,1.56,Peshawar
SALE_04505,8/18/2023,Islamic Event,Kashmir Day,TV and Radio Campaigns,431861,1266722.32,1.93,Sukkur
SALE_04506,8/25/2023,Islamic Event,Kashmir Day,Retail Partnerships,403845,1049320.37,1.60,Multan
SALE_04507,9/1/2023,National Event,Ramadan,Advertisements,847230,3068827.77,2.62,Hyderabad
SALE_04508,9/8/2023,National Event,Ramadan,Discount offers,340096,1194261.60,2.51,Larkana
SALE_04509,9/15/2023,National Event,Ramadan,Charity Promotions,247724,897887.19,2.62,Nawabshah
SALE_04510,9/22/2023,National Event,Ramadan,Collaborations with National Events,376371,801519.80,1.13,Bahawalpur
SALE_04511,9/29/2023,National Event,Ramadan,Social Media Campaigns,953783,3758555.24,2.94,Rahim Yar Khan
SALE_04512,10/6/2023,Islamic Event,Muharram,Charity Promotions,513074,845027.21,0.65,Karachi
SALE_04513,10/13/2023,Islamic Event,Muharram,Social Media Campaigns,885998,2233128.11,1.52,Lahore
SALE_04514,10/20/2023,Islamic Event,Muharram,Branding with Religious themes,345400,790180.34,1.29,Islamabad
SALE_04515,10/27/2023,National Event,Eid Ul Fitr,Social Media Campaigns,151065,474922.04,2.14,Faisalabad
SALE_04516,11/3/2023,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,180082,640723.39,2.56,Peshawar
SALE_04517,11/10/2023,National Event,Eid Ul Fitr,Special Packaging,864113,2970827.36,2.44,Sukkur
SALE_04518,11/17/2023,National Event,Eid Ul Fitr,Collaborations with NGOs,947173,2383850.79,1.52,Multan
SALE_04519,11/24/2023,International Event,Labour Day,Discount offers,900616,3388550.10,2.76,Hyderabad
SALE_04520,12/1/2023,International Event,Labour Day,Social Media Campaigns,685628,1340639.81,0.96,Larkana
SALE_04521,12/8/2023,International Event,Labour Day,Sponsorship of Local Events,731676,1577559.40,1.16,Nawabshah
SALE_04522,12/15/2023,National Event,National Food Day,Recipe Contests,721460,1238250.71,0.72,Bahawalpur
SALE_04523,12/22/2023,National Event,National Food Day,Discount offers,844527,2254841.01,1.67,Rahim Yar Khan
SALE_04524,12/29/2023,National Event,National Food Day,Celebrity Endorsements,226569,489543.90,1.16,Karachi
SALE_04525,1/5/2024,Cultural Event,Wedding Season,Wedding Packages,404014,888648.91,1.20,Lahore
SALE_04526,1/12/2024,Cultural Event,Wedding Season,In-Store Displays,658857,2149072.16,2.26,Islamabad
SALE_04527,1/19/2024,Cultural Event,Wedding Season,Celebrity Endorsements,402945,612372.89,0.52,Faisalabad
SALE_04528,1/26/2024,Cultural Event,Wedding Season,Social Media Campaigns,159377,258815.12,0.62,Peshawar
SALE_04529,2/2/2024,International Event,National Health Day,Educational Campaigns,602775,2322321.83,2.85,Sukkur
SALE_04530,2/9/2024,International Event,National Health Day,Social Media Campaigns,232199,692145.06,1.98,Multan
SALE_04531,2/16/2024,International Event,National Health Day,Discount offers,208775,382543.06,0.83,Hyderabad
SALE_04532,2/23/2024,International Event,National Health Day,Partnership with Nutritionists,167610,564401.40,2.37,Larkana
SALE_04533,3/1/2024,Islamic Event,Independence Day,Discount offers,621245,1501665.92,1.42,Nawabshah
SALE_04534,3/8/2024,Islamic Event,Independence Day,TV and Radio Campaigns,816553,2648483.25,2.24,Bahawalpur
SALE_04535,3/15/2024,Islamic Event,Independence Day,Retail Partnerships,666173,2306796.73,2.46,Rahim Yar Khan
SALE_04536,3/22/2024,Islamic Event,Eid Ul Adha,Discount offers,982541,3430725.73,2.49,Karachi
SALE_04537,3/29/2024,Islamic Event,Eid Ul Adha,Social Media Campaigns,893607,3354981.05,2.75,Lahore
SALE_04538,4/5/2024,Islamic Event,Eid Ul Adha,Charity Promotions,502392,1796309.40,2.58,Islamabad
SALE_04539,4/12/2024,Islamic Event,Eid Ul Adha,Celebrity Endorsements,572800,1751970.62,2.06,Faisalabad
SALE_04540,4/19/2024,Islamic Event,Kashmir Day,Discount offers,303542,686036.33,1.26,Peshawar
SALE_04541,4/26/2024,Islamic Event,Kashmir Day,TV and Radio Campaigns,256559,687211.51,1.68,Sukkur
SALE_04542,5/3/2024,Islamic Event,Kashmir Day,Retail Partnerships,551679,1089299.62,0.97,Multan
SALE_04543,5/10/2024,National Event,Ramadan,Advertisements,134119,524833.99,2.91,Hyderabad
SALE_04544,5/17/2024,National Event,Ramadan,Discount offers,731847,2042378.39,1.79,Larkana
SALE_04545,5/24/2024,National Event,Ramadan,Charity Promotions,149452,293209.60,0.96,Nawabshah
SALE_04546,5/31/2024,National Event,Ramadan,Collaborations with National Events,135977,343308.45,1.52,Bahawalpur
SALE_04547,6/7/2024,National Event,Ramadan,Social Media Campaigns,750242,1190957.37,0.59,Rahim Yar Khan
SALE_04548,6/14/2024,Islamic Event,Muharram,Charity Promotions,411635,1170829.99,1.84,Karachi
SALE_04549,6/21/2024,Islamic Event,Muharram,Social Media Campaigns,587007,2064933.42,2.52,Lahore
SALE_04550,6/28/2024,Islamic Event,Muharram,Branding with Religious themes,991585,1989506.99,1.01,Islamabad
SALE_04551,7/5/2024,National Event,Eid Ul Fitr,Social Media Campaigns,828288,1910285.90,1.31,Faisalabad
SALE_04552,7/12/2024,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,967852,2932804.72,2.03,Peshawar
SALE_04553,7/19/2024,National Event,Eid Ul Fitr,Special Packaging,375217,687080.61,0.83,Sukkur
SALE_04554,7/26/2024,National Event,Eid Ul Fitr,Collaborations with NGOs,418877,1361151.89,2.25,Multan
SALE_04555,8/2/2024,International Event,Labour Day,Discount offers,419428,1163086.80,1.77,Hyderabad
SALE_04556,8/9/2024,International Event,Labour Day,Social Media Campaigns,908207,3164026.86,2.48,Larkana
SALE_04557,8/16/2024,International Event,Labour Day,Sponsorship of Local Events,677177,2010721.03,1.97,Nawabshah
SALE_04558,8/23/2024,National Event,National Food Day,Recipe Contests,543858,2030997.38,2.73,Bahawalpur
SALE_04559,8/30/2024,National Event,National Food Day,Discount offers,902561,3169227.53,2.51,Rahim Yar Khan
SALE_04560,9/6/2024,National Event,National Food Day,Celebrity Endorsements,599908,2184958.27,2.64,Karachi
SALE_04561,9/13/2024,Cultural Event,Wedding Season,Wedding Packages,354317,1202834.81,2.39,Lahore
SALE_04562,9/20/2024,Cultural Event,Wedding Season,In-Store Displays,899358,1962184.92,1.18,Islamabad
SALE_04563,9/27/2024,Cultural Event,Wedding Season,Celebrity Endorsements,449868,1077480.10,1.40,Faisalabad
SALE_04564,10/4/2024,Cultural Event,Wedding Season,Social Media Campaigns,850335,2897981.46,2.41,Peshawar
SALE_04565,10/11/2024,International Event,National Health Day,Educational Campaigns,229514,914187.66,2.98,Sukkur
SALE_04566,10/18/2024,International Event,National Health Day,Social Media Campaigns,967230,2637073.55,1.73,Multan
SALE_04567,10/25/2024,International Event,National Health Day,Discount offers,386839,1079007.79,1.79,Hyderabad
SALE_04568,11/1/2024,International Event,National Health Day,Partnership with Nutritionists,422614,1240904.10,1.94,Larkana
SALE_04569,11/8/2024,Islamic Event,Independence Day,Discount offers,519454,1327173.72,1.55,Nawabshah
SALE_04570,11/15/2024,Islamic Event,Independence Day,TV and Radio Campaigns,146385,545225.00,2.72,Bahawalpur
